;;;;;;;;;;;;;;;;;PROMEDIO
27/06/2017 15:22;623;27/06/2017 15:21;672;27/06/2017 15:22;499;27/06/2017 15:22;612;;27/06/2017 15:22;0,07814529;27/06/2017 15:21;0,066409957;27/06/2017 15:22;0,112546055;27/06/2017 15:22;0,080906496;0,075153914
27/06/2017 15:22;626;27/06/2017 15:22;668;27/06/2017 15:22;499;27/06/2017 15:22;612;;27/06/2017 15:22;0,077400692;27/06/2017 15:22;0,067335333;27/06/2017 15:22;0,112546055;27/06/2017 15:22;0,080906496;0,075214174
27/06/2017 15:22;626;27/06/2017 15:22;666;27/06/2017 15:22;497;27/06/2017 15:22;610;;27/06/2017 15:22;0,077400692;27/06/2017 15:22;0,067800101;27/06/2017 15:22;0,113168546;27/06/2017 15:22;0,081413862;0,075538218
27/06/2017 15:22;624;27/06/2017 15:22;669;27/06/2017 15:22;499;27/06/2017 15:22;616;;27/06/2017 15:22;0,077896693;27/06/2017 15:22;0,067103471;27/06/2017 15:22;0,112546055;27/06/2017 15:22;0,079896721;0,074965628
27/06/2017 15:22;625;27/06/2017 15:22;668;27/06/2017 15:22;500;27/06/2017 15:22;613;;27/06/2017 15:22;0,077648494;27/06/2017 15:22;0,067335333;27/06/2017 15:22;0,112235745;27/06/2017 15:22;0,080653435;0,075212421
27/06/2017 15:22;625;27/06/2017 15:22;668;27/06/2017 15:22;497;27/06/2017 15:22;611;;27/06/2017 15:22;0,077648494;27/06/2017 15:22;0,067335333;27/06/2017 15:22;0,113168546;27/06/2017 15:22;0,081159971;0,075381266
27/06/2017 15:22;623;27/06/2017 15:22;669;27/06/2017 15:22;499;27/06/2017 15:22;612;;27/06/2017 15:22;0,07814529;27/06/2017 15:22;0,067103471;27/06/2017 15:22;0,112546055;27/06/2017 15:22;0,080906496;0,075385085
27/06/2017 15:22;626;27/06/2017 15:22;669;27/06/2017 15:22;500;27/06/2017 15:23;616;;27/06/2017 15:22;0,077400692;27/06/2017 15:22;0,067103471;27/06/2017 15:22;0,112235745;27/06/2017 15:23;0,079896721;0,074800295
27/06/2017 15:22;627;27/06/2017 15:22;667;27/06/2017 15:22;499;27/06/2017 15:23;612;;27/06/2017 15:22;0,077153286;27/06/2017 15:22;0,067567543;27/06/2017 15:22;0,112546055;27/06/2017 15:23;0,080906496;0,075209108
27/06/2017 15:22;625;27/06/2017 15:22;669;27/06/2017 15:22;499;27/06/2017 15:23;611;;27/06/2017 15:22;0,077648494;27/06/2017 15:22;0,067103471;27/06/2017 15:22;0,112546055;27/06/2017 15:23;0,081159971;0,075303979
27/06/2017 15:22;625;27/06/2017 15:22;669;27/06/2017 15:23;502;27/06/2017 15:23;613;;27/06/2017 15:22;0,077648494;27/06/2017 15:22;0,067103471;27/06/2017 15:23;0,111616981;27/06/2017 15:23;0,080653435;0,075135133
27/06/2017 15:23;628;27/06/2017 15:22;668;27/06/2017 15:23;500;27/06/2017 15:23;614;;27/06/2017 15:23;0,076906274;27/06/2017 15:22;0,067335333;27/06/2017 15:23;0,112235745;27/06/2017 15:23;0,080400786;0,074880798
27/06/2017 15:23;626;27/06/2017 15:22;669;27/06/2017 15:23;498;27/06/2017 15:23;612;;27/06/2017 15:23;0,077400692;27/06/2017 15:22;0,067103471;27/06/2017 15:23;0,112856988;27/06/2017 15:23;0,080906496;0,075136886
27/06/2017 15:23;626;27/06/2017 15:23;672;27/06/2017 15:23;499;27/06/2017 15:23;612;;27/06/2017 15:23;0,077400692;27/06/2017 15:23;0,066409957;27/06/2017 15:23;0,112546055;27/06/2017 15:23;0,080906496;0,074905715
27/06/2017 15:23;626;27/06/2017 15:23;669;27/06/2017 15:23;500;27/06/2017 15:23;612;;27/06/2017 15:23;0,077400692;27/06/2017 15:23;0,067103471;27/06/2017 15:23;0,112235745;27/06/2017 15:23;0,080906496;0,075136886
27/06/2017 15:23;626;27/06/2017 15:23;669;27/06/2017 15:23;499;27/06/2017 15:23;613;;27/06/2017 15:23;0,077400692;27/06/2017 15:23;0,067103471;27/06/2017 15:23;0,112546055;27/06/2017 15:23;0,080653435;0,075052533
27/06/2017 15:23;625;27/06/2017 15:23;669;27/06/2017 15:23;499;27/06/2017 15:23;612;;27/06/2017 15:23;0,077648494;27/06/2017 15:23;0,067103471;27/06/2017 15:23;0,112546055;27/06/2017 15:23;0,080906496;0,075219487
27/06/2017 15:23;624;27/06/2017 15:23;670;27/06/2017 15:23;499;27/06/2017 15:23;612;;27/06/2017 15:23;0,077896693;27/06/2017 15:23;0,066871955;27/06/2017 15:23;0,112546055;27/06/2017 15:23;0,080906496;0,075225048
27/06/2017 15:23;626;27/06/2017 15:23;669;27/06/2017 15:23;500;27/06/2017 15:23;614;;27/06/2017 15:23;0,077400692;27/06/2017 15:23;0,067103471;27/06/2017 15:23;0,112235745;27/06/2017 15:23;0,080400786;0,074968316
27/06/2017 15:23;626;27/06/2017 15:23;668;27/06/2017 15:23;499;27/06/2017 15:24;612;;27/06/2017 15:23;0,077400692;27/06/2017 15:23;0,067335333;27/06/2017 15:23;0,112546055;27/06/2017 15:24;0,080906496;0,075214174
27/06/2017 15:23;626;27/06/2017 15:23;669;27/06/2017 15:23;499;27/06/2017 15:24;611;;27/06/2017 15:23;0,077400692;27/06/2017 15:23;0,067103471;27/06/2017 15:23;0,112546055;27/06/2017 15:24;0,081159971;0,075221378
27/06/2017 15:23;626;27/06/2017 15:23;669;27/06/2017 15:23;501;27/06/2017 15:24;613;;27/06/2017 15:23;0,077400692;27/06/2017 15:23;0,067103471;27/06/2017 15:23;0,111926054;27/06/2017 15:24;0,080653435;0,075052533
27/06/2017 15:23;626;27/06/2017 15:23;669;27/06/2017 15:24;499;27/06/2017 15:24;612;;27/06/2017 15:23;0,077400692;27/06/2017 15:23;0,067103471;27/06/2017 15:24;0,112546055;27/06/2017 15:24;0,080906496;0,075136886
27/06/2017 15:24;625;27/06/2017 15:23;668;27/06/2017 15:24;499;27/06/2017 15:24;612;;27/06/2017 15:24;0,077648494;27/06/2017 15:23;0,067335333;27/06/2017 15:24;0,112546055;27/06/2017 15:24;0,080906496;0,075296775
27/06/2017 15:24;625;27/06/2017 15:23;671;27/06/2017 15:24;499;27/06/2017 15:24;612;;27/06/2017 15:24;0,077648494;27/06/2017 15:23;0,066640784;27/06/2017 15:24;0,112546055;27/06/2017 15:24;0,080906496;0,075065258
27/06/2017 15:24;626;27/06/2017 15:24;669;27/06/2017 15:24;500;27/06/2017 15:24;616;;27/06/2017 15:24;0,077400692;27/06/2017 15:24;0,067103471;27/06/2017 15:24;0,112235745;27/06/2017 15:24;0,079896721;0,074800295
27/06/2017 15:24;626;27/06/2017 15:24;668;27/06/2017 15:24;499;27/06/2017 15:24;612;;27/06/2017 15:24;0,077400692;27/06/2017 15:24;0,067335333;27/06/2017 15:24;0,112546055;27/06/2017 15:24;0,080906496;0,075214174
27/06/2017 15:24;624;27/06/2017 15:24;670;27/06/2017 15:24;500;27/06/2017 15:24;609;;27/06/2017 15:24;0,077896693;27/06/2017 15:24;0,066871955;27/06/2017 15:24;0,112235745;27/06/2017 15:24;0,081668169;0,075478939
27/06/2017 15:24;626;27/06/2017 15:24;669;27/06/2017 15:24;502;27/06/2017 15:24;613;;27/06/2017 15:24;0,077400692;27/06/2017 15:24;0,067103471;27/06/2017 15:24;0,111616981;27/06/2017 15:24;0,080653435;0,075052533
27/06/2017 15:24;629;27/06/2017 15:24;668;27/06/2017 15:24;499;27/06/2017 15:24;614;;27/06/2017 15:24;0,076659655;27/06/2017 15:24;0,067335333;27/06/2017 15:24;0,112546055;27/06/2017 15:24;0,080400786;0,074798591
27/06/2017 15:24;625;27/06/2017 15:24;669;27/06/2017 15:24;497;27/06/2017 15:24;612;;27/06/2017 15:24;0,077648494;27/06/2017 15:24;0,067103471;27/06/2017 15:24;0,113168546;27/06/2017 15:24;0,080906496;0,075219487
27/06/2017 15:24;624;27/06/2017 15:24;673;27/06/2017 15:24;500;27/06/2017 15:25;612;;27/06/2017 15:24;0,077896693;27/06/2017 15:24;0,066179474;27/06/2017 15:24;0,112235745;27/06/2017 15:25;0,080906496;0,074994221
27/06/2017 15:24;626;27/06/2017 15:24;669;27/06/2017 15:24;501;27/06/2017 15:25;616;;27/06/2017 15:24;0,077400692;27/06/2017 15:24;0,067103471;27/06/2017 15:24;0,111926054;27/06/2017 15:25;0,079896721;0,074800295
27/06/2017 15:24;626;27/06/2017 15:24;666;27/06/2017 15:24;499;27/06/2017 15:25;612;;27/06/2017 15:24;0,077400692;27/06/2017 15:24;0,067800101;27/06/2017 15:24;0,112546055;27/06/2017 15:25;0,080906496;0,075369097
27/06/2017 15:24;625;27/06/2017 15:24;669;27/06/2017 15:25;499;27/06/2017 15:25;611;;27/06/2017 15:24;0,077648494;27/06/2017 15:24;0,067103471;27/06/2017 15:25;0,112546055;27/06/2017 15:25;0,081159971;0,075303979
27/06/2017 15:25;625;27/06/2017 15:24;670;27/06/2017 15:25;501;27/06/2017 15:25;615;;27/06/2017 15:25;0,077648494;27/06/2017 15:24;0,066871955;27/06/2017 15:25;0,111926054;27/06/2017 15:25;0,080148548;0,074889666
27/06/2017 15:25;628;27/06/2017 15:24;670;27/06/2017 15:25;500;27/06/2017 15:25;612;;27/06/2017 15:25;0,076906274;27/06/2017 15:24;0,066871955;27/06/2017 15:25;0,112235745;27/06/2017 15:25;0,080906496;0,074894908
27/06/2017 15:25;625;27/06/2017 15:25;669;27/06/2017 15:25;499;27/06/2017 15:25;613;;27/06/2017 15:25;0,077648494;27/06/2017 15:25;0,067103471;27/06/2017 15:25;0,112546055;27/06/2017 15:25;0,080653435;0,075135133
27/06/2017 15:25;625;27/06/2017 15:25;672;27/06/2017 15:25;502;27/06/2017 15:25;614;;27/06/2017 15:25;0,077648494;27/06/2017 15:25;0,066409957;27/06/2017 15:25;0,111616981;27/06/2017 15:25;0,080400786;0,074819746
27/06/2017 15:25;628;27/06/2017 15:25;669;27/06/2017 15:25;499;27/06/2017 15:25;613;;27/06/2017 15:25;0,076906274;27/06/2017 15:25;0,067103471;27/06/2017 15:25;0,112546055;27/06/2017 15:25;0,080653435;0,074887727
27/06/2017 15:25;626;27/06/2017 15:25;668;27/06/2017 15:25;499;27/06/2017 15:25;613;;27/06/2017 15:25;0,077400692;27/06/2017 15:25;0,067335333;27/06/2017 15:25;0,112546055;27/06/2017 15:25;0,080653435;0,07512982
27/06/2017 15:25;626;27/06/2017 15:25;672;27/06/2017 15:25;502;27/06/2017 15:25;612;;27/06/2017 15:25;0,077400692;27/06/2017 15:25;0,066409957;27/06/2017 15:25;0,111616981;27/06/2017 15:25;0,080906496;0,074905715
27/06/2017 15:25;627;27/06/2017 15:25;669;27/06/2017 15:25;499;27/06/2017 15:25;610;;27/06/2017 15:25;0,077153286;27/06/2017 15:25;0,067103471;27/06/2017 15:25;0,112546055;27/06/2017 15:25;0,081413862;0,07522354
27/06/2017 15:25;626;27/06/2017 15:25;669;27/06/2017 15:25;499;27/06/2017 15:26;616;;27/06/2017 15:25;0,077400692;27/06/2017 15:25;0,067103471;27/06/2017 15:25;0,112546055;27/06/2017 15:26;0,079896721;0,074800295
27/06/2017 15:25;626;27/06/2017 15:25;671;27/06/2017 15:25;500;27/06/2017 15:26;613;;27/06/2017 15:25;0,077400692;27/06/2017 15:25;0,066640784;27/06/2017 15:25;0,112235745;27/06/2017 15:26;0,080653435;0,074898304
27/06/2017 15:25;626;27/06/2017 15:25;669;27/06/2017 15:25;497;27/06/2017 15:26;612;;27/06/2017 15:25;0,077400692;27/06/2017 15:25;0,067103471;27/06/2017 15:25;0,113168546;27/06/2017 15:26;0,080906496;0,075136886
27/06/2017 15:25;623;27/06/2017 15:25;669;27/06/2017 15:26;503;27/06/2017 15:26;613;;27/06/2017 15:25;0,07814529;27/06/2017 15:25;0,067103471;27/06/2017 15:26;0,111308524;27/06/2017 15:26;0,080653435;0,075300732
27/06/2017 15:26;629;27/06/2017 15:25;669;27/06/2017 15:26;499;27/06/2017 15:26;612;;27/06/2017 15:26;0,076659655;27/06/2017 15:25;0,067103471;27/06/2017 15:26;0,112546055;27/06/2017 15:26;0,080906496;0,074889874
27/06/2017 15:26;626;27/06/2017 15:25;667;27/06/2017 15:26;500;27/06/2017 15:26;613;;27/06/2017 15:26;0,077400692;27/06/2017 15:25;0,067567543;27/06/2017 15:26;0,112235745;27/06/2017 15:26;0,080653435;0,075207223
27/06/2017 15:26;626;27/06/2017 15:26;672;27/06/2017 15:26;502;27/06/2017 15:26;613;;27/06/2017 15:26;0,077400692;27/06/2017 15:26;0,066409957;27/06/2017 15:26;0,111616981;27/06/2017 15:26;0,080653435;0,074821362
27/06/2017 15:26;628;27/06/2017 15:26;669;27/06/2017 15:26;500;27/06/2017 15:26;612;;27/06/2017 15:26;0,076906274;27/06/2017 15:26;0,067103471;27/06/2017 15:26;0,112235745;27/06/2017 15:26;0,080906496;0,07497208
27/06/2017 15:26;625;27/06/2017 15:26;668;27/06/2017 15:26;499;27/06/2017 15:26;612;;27/06/2017 15:26;0,077648494;27/06/2017 15:26;0,067335333;27/06/2017 15:26;0,112546055;27/06/2017 15:26;0,080906496;0,075296775
27/06/2017 15:26;626;27/06/2017 15:26;670;27/06/2017 15:26;499;27/06/2017 15:26;614;;27/06/2017 15:26;0,077400692;27/06/2017 15:26;0,066871955;27/06/2017 15:26;0,112546055;27/06/2017 15:26;0,080400786;0,074891144
27/06/2017 15:26;626;27/06/2017 15:26;669;27/06/2017 15:26;499;27/06/2017 15:26;612;;27/06/2017 15:26;0,077400692;27/06/2017 15:26;0,067103471;27/06/2017 15:26;0,112546055;27/06/2017 15:26;0,080906496;0,075136886
27/06/2017 15:26;626;27/06/2017 15:26;670;27/06/2017 15:26;500;27/06/2017 15:26;613;;27/06/2017 15:26;0,077400692;27/06/2017 15:26;0,066871955;27/06/2017 15:26;0,112235745;27/06/2017 15:26;0,080653435;0,074975361
27/06/2017 15:26;626;27/06/2017 15:26;670;27/06/2017 15:26;500;27/06/2017 15:27;613;;27/06/2017 15:26;0,077400692;27/06/2017 15:26;0,066871955;27/06/2017 15:26;0,112235745;27/06/2017 15:27;0,080653435;0,074975361
27/06/2017 15:26;627;27/06/2017 15:26;669;27/06/2017 15:26;500;27/06/2017 15:27;610;;27/06/2017 15:26;0,077153286;27/06/2017 15:26;0,067103471;27/06/2017 15:26;0,112235745;27/06/2017 15:27;0,081413862;0,07522354
27/06/2017 15:26;626;27/06/2017 15:26;669;27/06/2017 15:26;500;27/06/2017 15:27;614;;27/06/2017 15:26;0,077400692;27/06/2017 15:26;0,067103471;27/06/2017 15:26;0,112235745;27/06/2017 15:27;0,080400786;0,074968316
27/06/2017 15:26;626;27/06/2017 15:26;671;27/06/2017 15:27;500;27/06/2017 15:27;613;;27/06/2017 15:26;0,077400692;27/06/2017 15:26;0,066640784;27/06/2017 15:27;0,112235745;27/06/2017 15:27;0,080653435;0,074898304
27/06/2017 15:27;626;27/06/2017 15:26;670;27/06/2017 15:27;497;27/06/2017 15:27;613;;27/06/2017 15:27;0,077400692;27/06/2017 15:26;0,066871955;27/06/2017 15:27;0,113168546;27/06/2017 15:27;0,080653435;0,074975361
27/06/2017 15:27;624;27/06/2017 15:26;669;27/06/2017 15:27;500;27/06/2017 15:27;614;;27/06/2017 15:27;0,077896693;27/06/2017 15:26;0,067103471;27/06/2017 15:27;0,112235745;27/06/2017 15:27;0,080400786;0,07513365
27/06/2017 15:27;626;27/06/2017 15:27;670;27/06/2017 15:27;499;27/06/2017 15:27;612;;27/06/2017 15:27;0,077400692;27/06/2017 15:27;0,066871955;27/06/2017 15:27;0,112546055;27/06/2017 15:27;0,080906496;0,075059714
27/06/2017 15:27;626;27/06/2017 15:27;668;27/06/2017 15:27;499;27/06/2017 15:27;614;;27/06/2017 15:27;0,077400692;27/06/2017 15:27;0,067335333;27/06/2017 15:27;0,112546055;27/06/2017 15:27;0,080400786;0,075045604
27/06/2017 15:27;625;27/06/2017 15:27;669;27/06/2017 15:27;501;27/06/2017 15:27;613;;27/06/2017 15:27;0,077648494;27/06/2017 15:27;0,067103471;27/06/2017 15:27;0,111926054;27/06/2017 15:27;0,080653435;0,075135133
27/06/2017 15:27;628;27/06/2017 15:27;670;27/06/2017 15:27;499;27/06/2017 15:27;610;;27/06/2017 15:27;0,076906274;27/06/2017 15:27;0,066871955;27/06/2017 15:27;0,112546055;27/06/2017 15:27;0,081413862;0,07506403
27/06/2017 15:27;625;27/06/2017 15:27;669;27/06/2017 15:27;500;27/06/2017 15:27;616;;27/06/2017 15:27;0,077648494;27/06/2017 15:27;0,067103471;27/06/2017 15:27;0,112235745;27/06/2017 15:27;0,079896721;0,074882895
27/06/2017 15:27;627;27/06/2017 15:27;670;27/06/2017 15:27;499;27/06/2017 15:27;612;;27/06/2017 15:27;0,077153286;27/06/2017 15:27;0,066871955;27/06/2017 15:27;0,112546055;27/06/2017 15:27;0,080906496;0,074977246
27/06/2017 15:27;626;27/06/2017 15:27;669;27/06/2017 15:27;498;27/06/2017 15:28;613;;27/06/2017 15:27;0,077400692;27/06/2017 15:27;0,067103471;27/06/2017 15:27;0,112856988;27/06/2017 15:28;0,080653435;0,075052533
27/06/2017 15:27;624;27/06/2017 15:27;670;27/06/2017 15:27;501;27/06/2017 15:28;614;;27/06/2017 15:27;0,077896693;27/06/2017 15:27;0,066871955;27/06/2017 15:27;0,111926054;27/06/2017 15:28;0,080400786;0,075056478
27/06/2017 15:27;627;27/06/2017 15:27;670;27/06/2017 15:27;500;27/06/2017 15:28;610;;27/06/2017 15:27;0,077153286;27/06/2017 15:27;0,066871955;27/06/2017 15:27;0,112235745;27/06/2017 15:28;0,081413862;0,075146367
27/06/2017 15:27;625;27/06/2017 15:27;667;27/06/2017 15:28;500;27/06/2017 15:28;615;;27/06/2017 15:27;0,077648494;27/06/2017 15:27;0,067567543;27/06/2017 15:28;0,112235745;27/06/2017 15:28;0,080148548;0,075121529
27/06/2017 15:28;627;27/06/2017 15:27;671;27/06/2017 15:28;500;27/06/2017 15:28;613;;27/06/2017 15:28;0,077153286;27/06/2017 15:27;0,066640784;27/06/2017 15:28;0,112235745;27/06/2017 15:28;0,080653435;0,074815835
27/06/2017 15:28;627;27/06/2017 15:27;670;27/06/2017 15:28;498;27/06/2017 15:28;612;;27/06/2017 15:28;0,077153286;27/06/2017 15:27;0,066871955;27/06/2017 15:28;0,112856988;27/06/2017 15:28;0,080906496;0,074977246
27/06/2017 15:28;624;27/06/2017 15:28;669;27/06/2017 15:28;502;27/06/2017 15:28;613;;27/06/2017 15:28;0,077896693;27/06/2017 15:28;0,067103471;27/06/2017 15:28;0,111616981;27/06/2017 15:28;0,080653435;0,075217866
27/06/2017 15:28;629;27/06/2017 15:28;671;27/06/2017 15:28;500;27/06/2017 15:28;610;;27/06/2017 15:28;0,076659655;27/06/2017 15:28;0,066640784;27/06/2017 15:28;0,112235745;27/06/2017 15:28;0,081413862;0,074904767
27/06/2017 15:28;626;27/06/2017 15:28;667;27/06/2017 15:28;500;27/06/2017 15:28;614;;27/06/2017 15:28;0,077400692;27/06/2017 15:28;0,067567543;27/06/2017 15:28;0,112235745;27/06/2017 15:28;0,080400786;0,075123007
27/06/2017 15:28;627;27/06/2017 15:28;671;27/06/2017 15:28;500;27/06/2017 15:28;613;;27/06/2017 15:28;0,077153286;27/06/2017 15:28;0,066640784;27/06/2017 15:28;0,112235745;27/06/2017 15:28;0,080653435;0,074815835
27/06/2017 15:28;626;27/06/2017 15:28;670;27/06/2017 15:28;498;27/06/2017 15:28;612;;27/06/2017 15:28;0,077400692;27/06/2017 15:28;0,066871955;27/06/2017 15:28;0,112856988;27/06/2017 15:28;0,080906496;0,075059714
27/06/2017 15:28;623;27/06/2017 15:28;669;27/06/2017 15:28;501;27/06/2017 15:28;614;;27/06/2017 15:28;0,07814529;27/06/2017 15:28;0,067103471;27/06/2017 15:28;0,111926054;27/06/2017 15:28;0,080400786;0,075216515
27/06/2017 15:28;626;27/06/2017 15:28;670;27/06/2017 15:28;501;27/06/2017 15:29;612;;27/06/2017 15:28;0,077400692;27/06/2017 15:28;0,066871955;27/06/2017 15:28;0,111926054;27/06/2017 15:29;0,080906496;0,075059714
27/06/2017 15:28;626;27/06/2017 15:28;667;27/06/2017 15:28;499;27/06/2017 15:29;613;;27/06/2017 15:28;0,077400692;27/06/2017 15:28;0,067567543;27/06/2017 15:28;0,112546055;27/06/2017 15:29;0,080653435;0,075207223
27/06/2017 15:28;625;27/06/2017 15:28;670;27/06/2017 15:28;502;27/06/2017 15:29;614;;27/06/2017 15:28;0,077648494;27/06/2017 15:28;0,066871955;27/06/2017 15:28;0,111616981;27/06/2017 15:29;0,080400786;0,074973745
27/06/2017 15:28;629;27/06/2017 15:28;670;27/06/2017 15:29;500;27/06/2017 15:29;612;;27/06/2017 15:28;0,076659655;27/06/2017 15:28;0,066871955;27/06/2017 15:29;0,112235745;27/06/2017 15:29;0,080906496;0,074812702
27/06/2017 15:29;626;27/06/2017 15:28;669;27/06/2017 15:29;500;27/06/2017 15:29;613;;27/06/2017 15:29;0,077400692;27/06/2017 15:28;0,067103471;27/06/2017 15:29;0,112235745;27/06/2017 15:29;0,080653435;0,075052533
27/06/2017 15:29;626;27/06/2017 15:28;671;27/06/2017 15:29;501;27/06/2017 15:29;614;;27/06/2017 15:29;0,077400692;27/06/2017 15:28;0,066640784;27/06/2017 15:29;0,111926054;27/06/2017 15:29;0,080400786;0,074814087
27/06/2017 15:29;627;27/06/2017 15:29;670;27/06/2017 15:29;499;27/06/2017 15:29;613;;27/06/2017 15:29;0,077153286;27/06/2017 15:29;0,066871955;27/06/2017 15:29;0,112546055;27/06/2017 15:29;0,080653435;0,074892892
27/06/2017 15:29;626;27/06/2017 15:29;669;27/06/2017 15:29;499;27/06/2017 15:29;614;;27/06/2017 15:29;0,077400692;27/06/2017 15:29;0,067103471;27/06/2017 15:29;0,112546055;27/06/2017 15:29;0,080400786;0,074968316
27/06/2017 15:29;626;27/06/2017 15:29;671;27/06/2017 15:29;501;27/06/2017 15:29;615;;27/06/2017 15:29;0,077400692;27/06/2017 15:29;0,066640784;27/06/2017 15:29;0,111926054;27/06/2017 15:29;0,080148548;0,074730008
27/06/2017 15:29;628;27/06/2017 15:29;670;27/06/2017 15:29;500;27/06/2017 15:29;613;;27/06/2017 15:29;0,076906274;27/06/2017 15:29;0,066871955;27/06/2017 15:29;0,112235745;27/06/2017 15:29;0,080653435;0,074810555
27/06/2017 15:29;626;27/06/2017 15:29;670;27/06/2017 15:29;500;27/06/2017 15:29;613;;27/06/2017 15:29;0,077400692;27/06/2017 15:29;0,066871955;27/06/2017 15:29;0,112235745;27/06/2017 15:29;0,080653435;0,074975361
27/06/2017 15:29;626;27/06/2017 15:29;670;27/06/2017 15:29;502;27/06/2017 15:29;614;;27/06/2017 15:29;0,077400692;27/06/2017 15:29;0,066871955;27/06/2017 15:29;0,111616981;27/06/2017 15:29;0,080400786;0,074891144
27/06/2017 15:29;627;27/06/2017 15:29;669;27/06/2017 15:29;500;27/06/2017 15:30;611;;27/06/2017 15:29;0,077153286;27/06/2017 15:29;0,067103471;27/06/2017 15:29;0,112235745;27/06/2017 15:30;0,081159971;0,075138909
27/06/2017 15:29;626;27/06/2017 15:29;669;27/06/2017 15:29;500;27/06/2017 15:30;616;;27/06/2017 15:29;0,077400692;27/06/2017 15:29;0,067103471;27/06/2017 15:29;0,112235745;27/06/2017 15:30;0,079896721;0,074800295
27/06/2017 15:29;626;27/06/2017 15:29;672;27/06/2017 15:29;500;27/06/2017 15:30;613;;27/06/2017 15:29;0,077400692;27/06/2017 15:29;0,066409957;27/06/2017 15:29;0,112235745;27/06/2017 15:30;0,080653435;0,074821362
27/06/2017 15:29;627;27/06/2017 15:29;670;27/06/2017 15:30;498;27/06/2017 15:30;611;;27/06/2017 15:29;0,077153286;27/06/2017 15:29;0,066871955;27/06/2017 15:30;0,112856988;27/06/2017 15:30;0,081159971;0,075061737
27/06/2017 15:30;624;27/06/2017 15:29;670;27/06/2017 15:30;501;27/06/2017 15:30;613;;27/06/2017 15:30;0,077896693;27/06/2017 15:29;0,066871955;27/06/2017 15:30;0,111926054;27/06/2017 15:30;0,080653435;0,075140694
27/06/2017 15:30;627;27/06/2017 15:29;671;27/06/2017 15:30;500;27/06/2017 15:30;613;;27/06/2017 15:30;0,077153286;27/06/2017 15:29;0,066640784;27/06/2017 15:30;0,112235745;27/06/2017 15:30;0,080653435;0,074815835
27/06/2017 15:30;626;27/06/2017 15:30;667;27/06/2017 15:30;499;27/06/2017 15:30;613;;27/06/2017 15:30;0,077400692;27/06/2017 15:30;0,067567543;27/06/2017 15:30;0,112546055;27/06/2017 15:30;0,080653435;0,075207223
27/06/2017 15:30;625;27/06/2017 15:30;670;27/06/2017 15:30;500;27/06/2017 15:30;614;;27/06/2017 15:30;0,077648494;27/06/2017 15:30;0,066871955;27/06/2017 15:30;0,112235745;27/06/2017 15:30;0,080400786;0,074973745
27/06/2017 15:30;626;27/06/2017 15:30;669;27/06/2017 15:30;500;27/06/2017 15:30;614;;27/06/2017 15:30;0,077400692;27/06/2017 15:30;0,067103471;27/06/2017 15:30;0,112235745;27/06/2017 15:30;0,080400786;0,074968316
27/06/2017 15:30;627;27/06/2017 15:30;668;27/06/2017 15:30;500;27/06/2017 15:30;613;;27/06/2017 15:30;0,077153286;27/06/2017 15:30;0,067335333;27/06/2017 15:30;0,112235745;27/06/2017 15:30;0,080653435;0,075047351
27/06/2017 15:30;626;27/06/2017 15:30;670;27/06/2017 15:30;500;27/06/2017 15:30;613;;27/06/2017 15:30;0,077400692;27/06/2017 15:30;0,066871955;27/06/2017 15:30;0,112235745;27/06/2017 15:30;0,080653435;0,074975361
